subject_id	subject_label	predicate_id	object_id	object_label	confidence	mapping_justification	date	creator_id	subject_source_version	object_source_version
CO_320:0000027	ligule shape	skos:exactMatch	TO:0000335	ligule shape	1	sssom:HumanCuration	04/05/2018	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_320-rice-traits/71090cc35c45e1b4b628c9256f2ab54949409b77/Rice_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_320:0000028	collar color	skos:exactMatch	TO:0000364	leaf collar color	1	sssom:HumanCuration	04/05/2018	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_320-rice-traits/71090cc35c45e1b4b628c9256f2ab54949409b77/Rice_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_320:0000029	auricle color	skos:exactMatch	TO:0000294	leaf sheath auricle color	1	sssom:HumanCuration	04/05/2018	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_320-rice-traits/71090cc35c45e1b4b628c9256f2ab54949409b77/Rice_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_320:0000030	culm length	skos:exactMatch	TO:0000576	stem length	1	sssom:HumanCuration	04/05/2018	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_320-rice-traits/71090cc35c45e1b4b628c9256f2ab54949409b77/Rice_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_320:0000031	culm angle	skos:exactMatch	TO:0000427	culm angle	1	sssom:HumanCuration	04/05/2018	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_320-rice-traits/71090cc35c45e1b4b628c9256f2ab54949409b77/Rice_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_320:0000033	panicle length	skos:exactMatch	TO:0000040	panicle length	1	sssom:HumanCuration	04/05/2018	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_320-rice-traits/71090cc35c45e1b4b628c9256f2ab54949409b77/Rice_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_320:0000034	secondary panicle branching	skos:exactMatch	TO:0000142	secondary branching of inflorescence	1	sssom:HumanCuration	04/05/2018	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_320-rice-traits/71090cc35c45e1b4b628c9256f2ab54949409b77/Rice_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_320:0000035	panicle axis attitude	skos:exactMatch	TO:0000342	panicle axis angle	1	sssom:HumanCuration	04/05/2018	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_320-rice-traits/71090cc35c45e1b4b628c9256f2ab54949409b77/Rice_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_320:0000036	awn color	skos:exactMatch	TO:0000141	awn color	1	sssom:HumanCuration	04/05/2018	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_320-rice-traits/71090cc35c45e1b4b628c9256f2ab54949409b77/Rice_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_320:0000037	apiculus color	skos:exactMatch	TO:0000140	apiculus color	1	sssom:HumanCuration	04/05/2018	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_320-rice-traits/71090cc35c45e1b4b628c9256f2ab54949409b77/Rice_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
